drum_id,tenant,rack,product,part_number,date,days_elapsed,daily_min_cable_length_m,daily_max_cable_length_m,daily_avg_cable_length_m,linear_forecast_m,forecast_error_m,sensor_readings_count,avg_battery_voltage,avg_signal_strength,initial_cable_length_m,order_threshold_m,depletion_rate_m_per_day,r_squared
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-10-11,29,346.35,346.35,346.4,376.0,-29.6,25,3903.84,-57,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-10-12,30,346.35,346.35,346.4,371.3,-24.9,26,3903.96,-57,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-10-13,31,346.35,346.35,346.4,366.6,-20.2,24,3901.17,-57,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-10-14,32,346.35,346.35,346.4,362.0,-15.6,24,3898.83,-57,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-10-15,33,329.88,346.35,335.1,357.3,-22.2,29,3899.10,-57,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-10-16,34,329.88,329.88,329.9,352.6,-22.7,25,3896.00,-58,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-10-17,35,302.48,329.88,315.8,347.9,-32.1,55,3892.40,-60,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-10-18,36,302.48,302.48,302.5,343.2,-40.7,25,3895.64,-63,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-10-19,37,302.48,302.48,302.5,338.5,-36.0,24,3893.38,-64,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-10-20,38,269.67,302.48,282.2,333.8,-51.6,33,3887.55,-58,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-10-21,39,269.67,269.67,269.7,329.1,-59.4,25,3887.44,-58,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-10-22,40,269.67,269.69,269.7,324.4,-54.7,27,3886.04,-58,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-10-23,41,269.69,269.69,269.7,319.7,-50.0,27,3883.37,-59,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-10-24,42,266.03,269.69,267.0,315.0,-48.0,26,3882.04,-58,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-10-25,43,266.03,266.03,266.0,310.3,-44.3,27,3881.52,-55,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-10-26,44,266.03,266.03,266.0,305.6,-39.6,24,3878.75,-56,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-10-27,45,262.04,266.03,264.2,300.9,-36.7,30,3877.77,-55,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-10-28,46,262.74,262.74,262.7,296.2,-33.5,25,3877.88,-53,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-10-29,47,252.76,262.74,261.3,291.6,-30.3,15,3877.67,-55,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-03,48,240.73,252.75,242.6,286.9,-44.3,19,3867.95,-55,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-04,49,241.42,241.42,241.4,282.2,-40.8,26,3867.31,-54,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-05,50,241.42,241.42,241.4,277.5,-36.1,25,3866.40,-52,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-06,51,241.42,241.42,241.4,272.8,-31.4,24,3868.71,-53,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-07,52,241.42,241.42,241.4,268.1,-26.7,24,3865.33,-52,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-08,53,241.42,241.42,241.4,263.4,-22.0,24,3866.46,-54,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-09,54,241.42,241.42,241.4,258.7,-17.3,25,3863.76,-55,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-10,55,235.12,241.42,236.8,254.0,-17.2,30,3861.73,-56,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-11,56,235.12,235.12,235.1,249.3,-14.2,25,3857.92,-60,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-12,57,225.09,235.12,231.1,244.6,-13.5,28,3854.61,-56,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-13,58,225.28,225.28,225.3,239.9,-14.6,26,3854.96,-58,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-14,59,224.27,225.28,224.6,235.2,-10.6,25,3855.00,-59,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-15,60,224.27,224.27,224.3,230.5,-6.2,27,3850.96,-59,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-16,61,224.27,224.27,224.3,225.8,-1.5,25,3851.44,-58,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-17,62,197.02,224.27,208.1,221.2,-13.1,34,3848.68,-58,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-18,63,197.02,197.02,197.0,216.5,-19.5,26,3847.08,-57,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-19,64,184.72,197.02,189.2,211.8,-22.6,30,3845.97,-55,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-20,65,184.72,184.72,184.7,207.1,-22.4,26,3844.35,-54,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-21,66,184.72,184.72,184.7,202.4,-17.7,24,3846.13,-55,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-22,67,184.72,184.72,184.7,197.7,-13.0,25,3846.72,-55,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-23,68,184.72,184.72,184.7,193.0,-8.3,25,3842.84,-55,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-24,69,178.89,184.72,181.9,188.3,-6.4,28,3839.68,-56,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-25,70,178.89,178.89,178.9,183.6,-4.7,25,3840.92,-57,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-26,71,175.21,178.89,177.3,178.9,-1.6,25,3837.64,-58,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-27,72,175.21,175.21,175.2,174.2,1.0,24,3839.17,-61,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-28,73,175.21,175.21,175.2,169.5,5.7,26,3835.69,-62,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-29,74,175.21,175.21,175.2,164.8,10.4,25,3834.92,-63,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-11-30,75,175.21,175.21,175.2,160.1,15.1,28,3831.71,-61,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-12-01,76,156.76,175.21,165.0,155.4,9.6,32,3830.34,-58,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-12-02,77,156.77,156.77,156.8,150.7,6.1,24,3831.92,-56,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-12-03,78,156.77,156.77,156.8,146.1,10.7,25,3831.16,-56,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-12-04,79,156.77,156.77,156.8,141.4,15.4,25,3830.68,-55,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-12-05,80,156.77,156.77,156.8,136.7,20.1,24,3828.46,-55,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-12-06,81,156.77,156.77,156.8,132.0,24.8,24,3826.63,-57,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-12-07,82,156.77,156.77,156.8,127.3,29.5,25,3823.36,-57,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-12-08,83,156.77,156.77,156.8,122.6,34.2,25,3823.44,-56,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-12-09,84,156.77,156.77,156.8,117.9,38.9,24,3822.92,-57,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-12-10,85,148.96,156.77,152.2,113.2,39.0,28,3821.61,-58,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-12-11,86,148.96,148.96,149.0,108.5,40.5,23,3821.09,-61,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-12-12,87,144.54,148.96,147.0,103.8,43.2,27,3818.59,-58,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-12-13,88,144.54,144.54,144.5,99.1,45.4,25,3819.00,-61,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-12-14,89,144.54,144.54,144.5,94.4,50.1,26,3815.00,-62,500.00,80.00,4.69,0.9421
1487,Kunde A,Regal OG,"ÖLFLEX® CLASSIC FD 810 18G0,75",0026126,2025-12-15,90,144.54,144.54,144.5,89.7,54.8,15,3814.60,-59,500.00,80.00,4.69,0.9421
