drum_id,tenant,rack,product,part_number,date,days_elapsed,daily_min_cable_length_m,daily_max_cable_length_m,daily_avg_cable_length_m,linear_forecast_m,forecast_error_m,sensor_readings_count,avg_battery_voltage,avg_signal_strength,initial_cable_length_m,order_threshold_m,depletion_rate_m_per_day,r_squared
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-02-06,4,450.0,450.0,450.0,467.0,-17.0,26,4107.0,-71,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-02-07,5,450.0,450.0,450.0,465.2,-15.2,33,4107.0,-70,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-02-08,6,450.0,450.0,450.0,463.5,-13.5,28,4107.0,-69,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-02-09,7,450.0,450.0,450.0,461.7,-11.7,29,4107.0,-70,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-02-10,8,450.0,450.0,450.0,459.9,-9.9,25,4107.0,-68,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-02-11,9,450.0,450.0,450.0,458.1,-8.1,26,4107.0,-68,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-02-12,10,450.0,450.0,450.0,456.4,-6.4,25,4107.0,-68,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-02-13,11,450.0,450.0,450.0,454.6,-4.6,25,4107.0,-69,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-02-14,12,450.0,450.0,450.0,452.8,-2.8,28,4107.0,-70,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-02-15,13,450.0,450.0,450.0,451.0,-1.0,26,4107.0,-69,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-02-16,14,450.0,450.0,450.0,449.3,0.7,24,4107.0,-69,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-02-17,15,449.3474,450.0,449.4,447.5,1.9,26,4107.0,-71,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-02-18,16,449.3452,449.3496,449.3,445.7,3.6,26,4107.0,-72,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-02-19,17,449.3474,449.3474,449.3,443.9,5.4,25,4107.0,-72,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-02-20,18,449.3474,449.3474,449.3,442.2,7.1,25,4107.0,-72,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-02-21,19,449.3474,449.3474,449.3,440.4,8.9,25,4107.0,-71,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-02-22,20,449.3474,449.3474,449.3,438.6,10.7,25,4107.0,-70,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-02-23,21,449.3474,449.3474,449.3,436.8,12.5,27,4107.0,-71,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-02-24,22,447.145,449.3474,447.6,435.0,12.6,27,4107.0,-65,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-02-25,23,447.1494,447.1494,447.1,433.3,13.8,25,4107.0,-64,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-02-26,24,447.1494,447.1494,447.1,431.5,15.6,25,4107.0,-64,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-02-27,25,447.1494,447.1494,447.1,429.7,17.4,25,4107.0,-65,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-02-28,26,447.1494,447.1494,447.1,427.9,19.2,25,4107.0,-66,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-01,27,445.546,447.1494,446.2,426.2,20.0,26,4107.0,-68,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-02,28,445.546,445.546,445.5,424.4,21.1,24,4107.0,-67,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-03,29,445.546,445.546,445.5,422.6,22.9,25,4107.0,-68,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-04,30,445.546,445.546,445.5,420.8,24.7,25,4107.0,-66,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-05,31,445.546,445.546,445.5,419.1,26.4,24,4107.0,-68,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-06,32,445.546,445.546,445.5,417.3,28.2,29,4107.0,-67,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-07,33,445.546,445.546,445.5,415.5,30.0,25,4107.0,-70,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-08,34,445.546,445.546,445.5,413.7,31.8,25,4107.0,-69,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-09,35,445.546,445.546,445.5,412.0,33.5,24,4107.0,-69,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-10,36,392.8229,445.546,413.5,410.2,3.3,49,4107.0,-68,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-11,37,392.8229,392.8229,392.8,408.4,-15.6,26,4107.0,-68,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-12,38,392.8229,392.8229,392.8,406.6,-13.8,25,4107.0,-69,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-13,39,392.8229,392.8229,392.8,404.9,-12.1,24,4107.0,-68,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-14,40,392.7701,392.8229,392.8,403.1,-10.3,30,4107.0,-70,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-15,41,390.2124,392.7743,391.1,401.3,-10.2,25,4107.0,-65,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-16,42,390.2103,390.2124,390.2,399.5,-9.3,28,4107.0,-65,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-17,43,390.2124,390.2124,390.2,397.8,-7.6,25,4107.0,-65,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-18,44,390.2124,390.2124,390.2,396.0,-5.8,25,4107.0,-65,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-19,45,390.2124,390.2124,390.2,394.2,-4.0,25,4107.0,-66,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-20,46,390.2124,390.2124,390.2,392.4,-2.2,27,4107.0,-65,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-21,47,390.185,390.2124,390.2,390.7,-0.5,26,4107.0,-67,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-22,48,390.185,390.1955,390.2,388.9,1.3,28,4107.0,-65,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-23,49,390.185,390.185,390.2,387.1,3.1,26,4107.0,-69,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-24,50,390.185,390.185,390.2,385.3,4.9,26,4107.0,-67,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-25,51,390.185,390.185,390.2,383.5,6.7,26,4107.0,-68,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-26,52,390.185,390.185,390.2,381.8,8.4,25,4107.0,-71,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-27,53,390.185,390.185,390.2,380.0,10.2,25,4107.0,-67,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-28,54,390.185,390.185,390.2,378.2,12.0,25,4107.0,-67,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-29,55,386.5873,390.185,388.1,376.4,11.7,27,4106.93,-70,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-30,56,386.3939,386.5873,386.5,374.7,11.8,26,4107.0,-71,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-03-31,57,365.844,386.3939,371.8,372.9,-1.1,35,4107.0,-69,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-01,58,365.844,365.8461,365.8,371.1,-5.3,27,4107.0,-71,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-02,59,365.8461,365.8461,365.8,369.3,-3.5,26,4106.46,-69,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-03,60,365.8461,365.8461,365.8,367.6,-1.8,25,4106.92,-69,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-04,61,365.844,365.8543,365.8,365.8,0.0,30,4107.0,-68,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-05,62,365.8481,365.8481,365.8,364.0,1.8,32,4106.28,-70,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-06,63,349.7743,365.8481,356.4,362.2,-5.8,30,4106.77,-66,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-07,64,344.0802,349.7763,345.8,360.5,-14.7,33,4104.76,-68,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-08,65,342.4552,344.0822,343.0,358.7,-15.7,32,4106.0,-67,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-09,66,342.4552,342.4552,342.5,356.9,-14.4,24,4106.0,-68,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-10,67,342.4552,342.4552,342.5,355.1,-12.6,26,4104.58,-68,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-11,68,342.4025,342.4552,342.4,353.4,-11.0,30,4103.07,-68,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-12,69,332.4547,342.4067,339.1,351.6,-12.5,44,4102.43,-69,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-13,70,332.4547,332.4587,332.5,349.8,-17.3,27,4100.44,-68,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-14,71,332.4567,332.4567,332.5,348.0,-15.5,24,4100.63,-68,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-15,72,327.2124,332.4567,329.3,346.3,-17.0,28,4096.54,-66,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-16,73,327.2204,327.2204,327.2,344.5,-17.3,25,4097.24,-65,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-17,74,327.2204,327.2204,327.2,342.7,-15.5,24,4098.67,-66,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-18,75,327.2024,327.2304,327.2,340.9,-13.7,29,4094.38,-67,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-19,76,323.3991,327.2204,324.3,339.2,-14.9,29,4090.03,-69,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-20,77,323.3991,323.3991,323.4,337.4,-14.0,25,4089.0,-71,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-21,78,323.3991,323.4011,323.4,335.6,-12.2,25,4089.96,-71,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-23,79,323.0243,323.4011,323.1,333.8,-10.7,29,4086.14,-68,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-24,80,323.0243,323.0243,323.0,332.0,-9.0,25,4087.84,-67,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-25,81,323.0243,323.0243,323.0,330.3,-7.3,25,4086.04,-68,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-26,82,323.0243,323.0243,323.0,328.5,-5.5,24,4085.5,-68,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-27,83,320.742,323.0243,322.0,326.7,-4.7,27,4082.93,-67,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-28,84,320.742,320.742,320.7,324.9,-4.2,26,4081.96,-68,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-29,85,320.742,320.744,320.7,323.2,-2.5,25,4081.2,-68,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-04-30,86,320.742,320.744,320.7,321.4,-0.7,29,4078.0,-67,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-05-01,87,320.742,320.742,320.7,319.6,1.1,24,4077.79,-66,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-05-02,88,320.742,320.742,320.7,317.8,2.9,25,4075.04,-67,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-05-03,89,320.7181,320.744,320.7,316.1,4.6,32,4071.16,-68,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-05-04,90,311.6608,320.744,316.4,314.3,2.1,28,4071.14,-67,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-05-05,91,311.6608,311.6608,311.7,312.5,-0.8,29,4067.48,-68,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-05-06,92,311.6608,311.6608,311.7,310.7,1.0,25,4065.8,-68,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-05-07,93,311.6608,311.6608,311.7,309.0,2.7,26,4065.42,-69,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-05-08,94,311.6608,311.6608,311.7,307.2,4.5,27,4061.26,-66,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-05-09,95,311.6608,311.6608,311.7,305.4,6.3,27,4060.67,-67,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-05-10,96,311.6608,311.6608,311.7,303.6,8.1,26,4059.54,-68,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-05-11,97,311.6608,311.6608,311.7,301.9,9.8,24,4059.38,-66,450.0,80.0,1.78,0.9478
1134,Kunde A,Regal OG,"ÖLFLEX® CLASSIC 110 2X0,75",1119802,2026-05-12,98,311.6608,311.6608,311.7,300.1,11.6,26,4056.42,-66,450.0,80.0,1.78,0.9478
